Interval,Latitude,Longitude,Arctic cod (No. m^-2),Saffron cod (No. m^-2),Pollock (No. m^-2),Pacific herring (No. m^-2),Capelin (No. m^-2),Pacific cod (No. m^-2)
20190908175715,71.74872380000002,-161.0938227,2.60991148563187,0.0,0.0,0.0,0.004700810731810394,0.0
20190908180046,71.7485897,-161.0671668,0.12728140329349652,0.0,0.0,0.0,0.0002292513711116725,0.0
20190908185546,71.75021329999998,-161.0826926,0.44498405313948675,0.0,0.0,0.0,0.0008014776838203343,0.0
20190908185920,71.75029040000003,-161.05612209999995,1.6430168253509225,0.0,0.0,0.0,0.0029593000251867114,0.0
20190908190255,71.7503495,-161.0295709,1.8475080822715069,0.0,0.0,0.0,0.003327616997000785,0.0
20190908190630,71.75024549999998,-161.00300380000004,1.3410873349332082,0.0,0.0,0.0,0.002415483349167324,0.0
20190908191006,71.75021109999999,-160.976322,1.4253816752398785,0.0,0.0,0.0,0.0025673090879873017,0.0
20190908191343,71.7498866,-160.94984250000005,1.3738642758900164,0.0,0.0,0.0,0.002474519142776125,0.0
20190908191720,71.7495358,-160.9232925,1.3905553767746675,0.0,0.0,0.0,0.002504582118706625,0.0
20190908192057,71.74946170000003,-160.8966498,1.2641024829151808,0.0,0.0,0.0,0.002276823007414201,0.0
20190908192434,71.7495788,-160.8702782,1.1196858826533722,0.0,0.0,0.0,0.002016708782048317,0.0
20190908192810,71.7498577,-160.8438963,1.1851448084106617,0.0,0.0,0.0,0.002134609340123301,0.0
20190908193147,71.7500397,-160.81725749999995,1.0730021878671894,0.0,0.0,0.0,0.001932625005770969,0.0
20190908193524,71.7503228,-160.790662,1.656809480062311,0.0,0.0,0.0,0.002984142499588881,0.0
20190908193901,71.7503033,-160.7640324,1.2172067056219675,0.0,0.0,0.0,0.0021923572412781527,0.0
20190908194237,71.75017829999999,-160.7374618,1.0470350884403494,0.0,0.0,0.0,0.0018858546764565715,0.0
20190908194613,71.7500551,-160.7109684,0.8527068879354127,0.0,0.0,0.0,0.0015358427716660001,0.0
20190908194950,71.7499702,-160.6844784,0.8236946729241316,0.0,0.0,0.0,0.0014835877689874412,0.0
20190908195327,71.74984,-160.6579367,0.6392203099786156,0.0,0.0,0.0,0.0011513239853833306,0.0
20190908195705,71.7497417,-160.6316179,0.8416770582603988,0.0,0.0,0.0,0.0015159765263963365,0.0
20190908200041,71.7496833,-160.6050583,0.6087360093358126,0.0,0.0,0.0,0.001096417553345662,0.0
20190908200420,71.74954670000002,-160.578435,0.6115046457574963,0.0,0.0,0.0,0.0011014042495902509,0.0
20190908200800,71.7495668,-160.5520227,0.8243956853736574,0.0,0.0,0.0,0.0014848503891415619,0.0
20190908201139,71.7496183,-160.5254985,0.7210264998660216,0.0,0.0,0.0,0.0012986682219504394,0.0
20190908201519,71.74972,-160.49900119999995,0.9439129716115451,0.0,0.0,0.0,0.0017001175140526935,0.0
20190908201900,71.7498767,-160.4726453,1.0738262411665924,0.0,0.0,0.0,0.0019341092394749824,0.0
20190908202239,71.7500063,-160.4460948,0.7694504437879639,0.0,0.0,0.0,0.0013858864270557135,0.0
20190908202619,71.75016,-160.4195273,0.9128253546493752,0.0,0.0,0.0,0.001644124426069068,0.0
20190908202959,71.750621,-160.3954371,0.7362143221829118,0.0,0.0,0.0,0.0013260235857358398,0.0
20190908213735,71.75009709999998,-160.37624219999995,0.6478794396598686,0.0,0.0,0.0,0.001166920272829502,0.0
20190908214153,71.750135,-160.3497506,0.9036875625458815,0.0,0.0,0.0,0.0016276660015519385,0.0
20190908214533,71.7501183,-160.3232597,0.7723772840073662,0.0,0.0,0.0,0.0013911580701720515,0.0
20190908214913,71.7499525,-160.2967543,0.7550015442016819,0.0,0.0,0.0,0.0013598619650738036,0.0
20190908215253,71.74986369999998,-160.2703138,0.8885729534016251,0.0,0.0,0.0,0.0016004425047909374,0.0
20190908215632,71.74978440000002,-160.243707,0.49704908555203753,0.0,0.0,0.0,0.0008952539917398108,0.0
20190908220012,71.74972,-160.2170739,0.6104899951459172,0.0,0.0,0.0,0.0010995767238266348,0.0
20190908220352,71.7496578,-160.1905128,0.5816282520854869,0.0,0.0,0.0,0.006275916221083739,0.0
20190908220731,71.74941329999999,-160.16395500000004,0.469957249586997,0.0,0.0,0.0,0.0050709578073608475,0.0
20190908221111,71.7492454,-160.1373379,0.6482598031351765,0.0,0.0,0.0,0.006994887540943128,0.0
20190908221450,71.749045,-160.11067649999995,0.4491228642948182,0.0,0.0,0.0,0.00484614951075587,0.0
20190908221830,71.74873509999998,-160.084007,0.5097270089037879,0.0,0.0,0.0,0.005500083587809397,0.0
20190908222210,71.7485583,-160.05736169999997,0.49214039506078366,0.0,0.0,0.0,0.005310319568099866,0.0
20190908222549,71.74824759999998,-160.0307945,0.3600820019530017,0.0,0.0,0.0,0.0038853760436709014,0.0
20190908222928,71.7479983,-160.00401630000005,0.5398061853537846,0.0,0.0,0.0,0.005824645523587249,0.0
20190908223301,71.74775240000002,-159.97731000000005,0.6145776853764933,0.0,0.0,0.0,0.006631448955482744,0.0
20190908223628,71.7476308,-159.95081519999997,0.3772732758993852,0.0,0.0,0.0,0.004070874245722991,0.0
20190908223955,71.747294,-159.9240892,0.5023334024766388,0.0,0.0,0.0,0.005420304700976473,0.0
20190908224324,71.74705329999998,-159.897492,0.4344095645755748,0.0,0.0,0.0,0.0046873892785256385,0.0
20190908224653,71.7468483,-159.87066389999995,0.7223410285202618,0.0,0.0,0.0,0.007794242734577994,0.0
20190908225023,71.7468,-159.8441625,0.8674195449661226,0.0,0.0,0.0,0.009359676689051591,0.0
20190908225352,71.7468397,-159.81746040000004,0.7988649896250315,0.0,0.0,0.0,0.00861995566560697,0.0
20190908225722,71.74691130000002,-159.79090180000003,0.6340569234248816,0.0,0.0,0.0,0.006841634869944114,0.0
20190908230051,71.74689670000002,-159.764199,0.9213747242501475,0.0,0.0,0.0,0.009941866745436605,0.0
20190908230421,71.7470767,-159.737625,0.9451586629946687,0.0,0.0,0.0,0.01019850147119018,0.0
20190908230750,71.7473083,-159.7110183,1.187408267267748,0.0,0.0,0.0,0.012812436085895107,0.0
20190908231119,71.7475401,-159.6842872,0.9879983130723309,0.0,0.0,0.0,0.010660752150841541,0.0
20190908231449,71.7477517,-159.6577014,1.0069460557990522,0.0,0.0,0.0,0.010865203096099481,0.0
20190908231819,71.7479968,-159.6313285,0.6687244898290268,0.0,0.0,0.0,0.007215706695996901,0.0
20190908232148,71.748358,-159.60468459999996,0.7658782574834486,0.0,0.0,0.0,0.008264020467161763,0.0
20190908232520,71.74856209999999,-159.5779858,0.7756618615024149,0.0,0.0,0.0,0.008369588033632776,0.0
20190908232853,71.74886109999998,-159.551344,0.743296615136106,0.0,0.0,0.0,0.008020358824186566,0.0
20190908233225,71.7492567,-159.5246966,0.8198046850169308,0.0,0.0,0.0,0.008845900284879301,0.0
20190908233557,71.749548,-159.4979967,0.6694019770496189,0.0,0.0,0.0,0.007223016954769725,0.0
20190908233928,71.74986240000001,-159.471252,0.8570894450023618,0.0,0.0,0.0,0.009248212292852337,0.0
20190908234300,71.7500933,-159.44471430000004,0.6685861544293785,0.0,0.0,0.0,0.007214214021980206,0.0
20190908234631,71.750465,-159.4180262,0.6393089830106727,0.0,0.0,0.0,0.0068983059237156495,0.0
20190908235003,71.7508167,-159.39133230000004,0.6430244788501284,0.0,0.0,0.0,0.006938397065307029,0.0
20190908235335,71.75109520000002,-159.3646556,0.7787568153365231,0.0,0.0,0.0,0.008402983369745626,0.0
20190908235706,71.751115,-159.3381583,0.5425688923032391,0.0,0.0,0.0,0.005854455831626192,0.0
20190909011811,71.75072,-159.3161684,0.5895631105530859,0.0,0.0,0.0,0.006361535354591557,0.0
20190909012345,71.75068329999998,-159.2895249,0.8603101661449131,0.0,0.0,0.0,0.009282964690091619,0.0
20190909012919,71.7504433,-159.2628603,0.9703875732806565,0.0,0.0,0.0,0.010470727806045885,0.0
20190909013453,71.75032829999998,-159.23595680000003,0.7947425229218112,0.0,0.0,0.0,0.008575473205278714,0.0
20190909014033,71.7502219,-159.20922009999995,0.6260952805010804,0.0,0.0,0.0,0.0067557267253658395,0.0
20190909014609,71.74997330000002,-159.1826163,0.6561526505495412,0.0,0.0,0.0,0.007080053364543334,0.0
20190909015142,71.7497957,-159.15598569999997,0.55324548210176,0.0,0.0,0.0,0.005969658940935227,0.0
20190909015716,71.7497246,-159.12944209999995,0.5988845398149402,0.0,0.0,0.0,0.006462115938324496,0.0
20190909020249,71.74965999999998,-159.1027218,0.3975546519050489,0.0,0.0,0.0,0.004289715431997467,0.0
20190909020824,71.7495491,-159.0762214,0.37863073604438413,0.0,0.0,0.0,0.004085521584661968,0.0
20190909021357,71.7495381,-159.04950469999997,0.5238958264965299,0.0,0.0,0.0,0.005652968719923778,0.0
20190909021931,71.7497183,-159.0229369,0.663679102560552,0.0,0.0,0.0,0.007161265688894797,0.0
20190909022502,71.7495233,-158.996445,0.6186859490070833,0.0,0.0,0.0,0.0066757781610624675,0.0
20190909023029,71.7495267,-158.9698751,0.720630731355709,0.0,0.0,0.0,0.007775788194793035,0.0
20190909023559,71.7495269,-158.9432318,0.8281929717541753,0.0,0.0,0.0,0.008936412024325607,0.0
20190909024132,71.7494304,-158.9164842,0.7222367220065533,0.0,0.0,0.0,0.007793117240865324,0.0
20190909024706,71.749415,-158.8898805,0.5078103983211278,0.0,0.0,0.0,0.005479402873965046,0.0
20190909025237,71.74954840000002,-158.8634135,0.4383437691211277,0.0,0.0,0.0,0.004729840342472676,0.0
20190909025807,71.7495262,-158.8367283,0.45954948134740453,0.0,0.0,0.0,0.004958655350795824,0.0
20190909030339,71.749835,-158.8102116,0.354601157920221,0.0,0.0,0.0,0.0038262363477495577,0.0
20190909030905,71.7490768,-158.7852378,0.12740381962766514,0.0,0.0,0.0,0.0013747194971401823,0.0
20190909155804,71.74934,-158.7741304,0.5119032359657433,0.0,0.0,0.0,0.0055235656292514325,0.0
20190909160125,71.7493767,-158.7473467,0.5658217544416697,0.0,0.0,0.0,0.0061053601062324115,0.0
20190909160452,71.7495054,-158.7206666,0.3796758083505925,0.0,0.0,0.0,0.004096798179656636,0.0
20190909160819,71.749678,-158.6939134,0.3272084158601733,0.0,0.0,0.0,0.0035306617197631424,0.0
20190909161146,71.7497103,-158.66734509999995,0.5563339491792171,0.0,0.0,0.0,0.006002984283303299,0.0
20190909161511,71.74976009999997,-158.640719,0.538606773436709,0.0,0.0,0.0,0.005811703565082464,0.0
20190909161838,71.7497781,-158.61396630000004,0.7472071456787757,0.0,0.0,0.0,0.008062554439642102,0.0
20190909162206,71.7498833,-158.5873551,0.552598348382475,0.0,0.0,0.0,0.005962676204127114,0.0
20190909162533,71.7498917,-158.5607167,0.5137100900963161,0.0,0.0,0.0,0.00554306204316715,0.0
20190909162858,71.7498587,-158.5341128,0.4327470075466714,0.0,0.0,0.0,0.004669449866898788,0.0
20190909163218,71.74982829999998,-158.5073846,0.4067575649346581,0.0,0.0,0.0,0.004389017195553228,0.0
20190909163538,71.7498618,-158.4807754,0.3624711554691781,0.0,0.0,0.0,0.003911155615506142,0.0
20190909163856,71.74973829999998,-158.4541273,0.39427885314762734,0.0,0.0,0.0,0.004254368733336328,0.0
20190909164214,71.74973,-158.4274517,0.43144902484448056,0.0,0.0,0.0,0.0046554443046439254,0.0
20190909164532,71.74967170000002,-158.4008833,0.5317544057582229,0.0,0.0,0.0,0.005737764781483562,0.0
20190909164851,71.74958829999998,-158.3743247,0.605104648119601,0.0,0.0,0.0,0.0065292324830677475,0.0
20190909165209,71.7495517,-158.3477517,0.6123470719121521,0.0,0.0,0.0,0.006607380070977088,0.0
20190909165526,71.749475,-158.32126499999995,0.5139303075053507,0.0,0.0,0.0,0.005545438244806618,0.0
20190909165842,71.7495184,-158.2947252,0.47711951971897526,0.0,0.002957040461741787,0.0,0.0007392601154353301,0.0
20190909170159,71.74949170000002,-158.2679717,0.5080601355971881,0.0,0.0031488009101884483,0.0,0.0007872002275471558,0.0
20190909170516,71.749425,-158.2414583,0.3158037273517066,0.0,0.001957254652457223,0.0,0.0004893136631143507,0.0
20190909170832,71.74950030000002,-158.2147469,0.315134517826427,0.0,0.0019531070970542613,0.0,0.0004882767742628365,0.0
20190909171150,71.7495267,-158.18819209999995,0.22289993042870593,0.0,0.0013814654105658933,0.0,0.000345366352641797,0.0
20190909171508,71.7494667,-158.16163840000004,0.20965711424152278,0.0,0.0012993904971019595,0.0,0.00032484762427551915,0.0
20190909171826,71.7494453,-158.1351229,0.2833391755932561,0.0,0.001756049316782656,0.0,0.0004390123291957327,0.0
20190909172144,71.74937170000003,-158.10858180000002,0.39556559536849784,0.0,0.0024515942493144416,0.0,0.0006128985623291791,0.0
20190909172503,71.7494172,-158.0821365,0.3632304007971019,0.0,0.002251190629814129,0.0,0.0005627976574524243,0.0
20190909172822,71.7494475,-158.0554499,0.4869056488759528,0.0,0.003017691889081735,0.0,0.0007544229722711482,0.0
20190909173142,71.7494723,-158.02872130000003,0.4184602382561917,0.0,0.002593488224676813,0.0,0.0006483720561678986,0.0
20190909173502,71.749574,-158.00221069999995,0.3980281258572895,0.0,0.002466856258083433,0.0,0.0006167140645221557,0.0
20190909173820,71.7498679,-157.9754851,0.3368748176955998,0.0,0.002087846808393964,0.0,0.0005219617020991467,0.0
20190909174138,71.7502317,-157.9490389,0.38047867797144674,0.0,0.0023580901620925835,0.0,0.0005895225405237581,0.0
20190909174454,71.7506108,-157.9224835,0.425189907493676,0.0,0.002635196650773441,0.0,0.0006587991626941286,0.0
20190909174810,71.751019,-157.89596310000005,0.4515918981148932,0.0,0.0027988280917684515,0.0,0.0006997070229428987,0.0
20190909175126,71.75142029999998,-157.86947560000004,0.42917769511791115,0.0,0.002659911735513041,0.0,0.0006649779338789247,0.0
20190909175442,71.75179759999997,-157.8427747,0.5178893125107759,0.0,0.0032097191343210194,0.0,0.0008024297835792487,0.0
20190909175800,71.7520888,-157.8161882,0.5137881234301853,0.0,0.003184301222138841,0.0,0.000796075305535636,0.0
20190909180117,71.7523333,-157.7896222,0.513969714243937,0.0,0.0031854266663123897,0.0,0.0007963566665770608,0.0
20190909180434,71.75266500000002,-157.7629941,0.5595395206363989,0.0,0.003467854351129753,0.0,0.000866963587783867,0.0
20190909180751,71.75280550000002,-157.7363709,0.5254925139707778,0.0,0.003256841445241726,0.0,0.0008142103613114245,0.0
20190909181107,71.75280079999997,-157.709814,0.5567494257878741,0.0,0.0034505621989171713,0.0,0.0008626405497292928,0.0
20190909181424,71.7528817,-157.683185,0.4248133560203802,0.0,0.002632862900224575,0.0,0.0006582157250553864,0.0
20190909181742,71.75271459999998,-157.656449,0.5840660333800176,0.0,0.003619862155404406,0.0,0.0009049655388511164,0.0
20190909182059,71.7524995,-157.62985880000005,0.4816708730687136,0.0,0.0029852483540132486,0.0,0.0007463120885040952,0.0
20190909182416,71.7521887,-157.6031552,0.4605668834674111,0.0,0.002854452298566094,0.0,0.0007136130746409607,0.0
20190909182733,71.7518907,-157.57653019999995,0.3553649804910717,0.0,0.0022024431668955166,0.0,0.0005506107917241999,0.0
20190909183052,71.7516606,-157.55000969999998,0.37848298473541875,0.0,0.002345721467450526,0.0,0.0005864303668627052,0.0
20190909183410,71.7513775,-157.5234383,0.32996884266576215,0.0,0.002045045693061972,0.0,0.0005112614232658355,0.0
20190909183728,71.7511717,-157.49680930000005,0.3411626120686231,0.0,0.0021144212429530973,0.0,0.0005286053107382597,0.0
20190909184046,71.7509687,-157.4700523,0.3217491371839525,0.0,0.001994102479281461,0.0,0.0004985256198205576,0.0
20190909184404,71.7507654,-157.4435099,0.2472655960671786,0.0,0.0015324763338086724,0.0,0.0003831190834519888,0.0
20190909184719,71.75061190000002,-157.4167716,0.3741982418328881,0.0,0.002319165944970687,0.0,0.0005797914862428027,0.0
20190909185035,71.7504704,-157.3901659,0.35781644389371625,0.0,0.00221763658526055,0.0,0.0005544091463152613,0.0
20190909185349,71.75034000000002,-157.3635554,0.4036621850212371,0.0,0.0025017744289452413,0.0,0.0006254436072367039,0.0
20190909185703,71.7501117,-157.33693169999995,0.38331546346604345,0.0,0.002375671688611588,0.0,0.0005939179221535531,0.0
20190909190018,71.7500615,-157.3103711,0.4105356697535819,0.0,0.002544374179380248,0.0,0.0006360935448455555,0.0
20190909190334,71.75008170000002,-157.2838034,0.4503742732585283,0.0,0.0027912816263271096,0.0,0.0006978204065824479,0.0
20190909190652,71.74996170000001,-157.2572233,0.45615982378129344,0.0,0.002827138694174764,0.0,0.0007067846735436179,0.0
20190909191010,71.7498767,-157.2305533,0.39167858177438286,0.0,0.002427503731113553,0.0,0.0006068759327781711,0.0
20190909191330,71.74965999999998,-157.2053483,0.6293232055981473,0.0,0.003900352229489592,0.0,0.0009750880573707654,0.0
20190909191704,71.75030190000003,-157.19889980000005,0.019343851020866276,0.0,0.00011988725631765281,0.0,2.9971814079406067e-05,0.0
20190910164949,70.25013879999999,-164.11186569999995,0.00011281258251569431,0.0033843774754674506,0.10156621475429668,0.0,0.0,0.009649814750560459
20190910165511,70.2502917,-164.1366951,0.0001824243303067083,0.005472729909207168,0.1642383171734821,0.0,0.0,0.015604296561620266
20190910165928,70.25029140000001,-164.1613608,0.00018595709025400712,0.00557871270762044,0.16741889373221722,0.0,0.0,0.015906483412483984
20190910170342,70.2505053,-164.18633559999995,0.0003163908372926764,0.00949172511878131,0.2848496064020153,0.0,0.0,0.027063585466863504
20190910170752,70.250485,-164.2111769,0.0001670155661128154,0.005010466983373705,0.15036566380127872,0.0,0.0,0.014286254578230972
20190910171124,70.2503146,-164.2358313,0.0003549614252191315,0.010648842756582342,0.31957506458409335,0.0,0.0,0.03036285421870629
20190910171455,70.250188,-164.26040369999996,0.00010223455884628256,0.0030670367653890898,0.09204272189821318,0.0,0.0,0.008744986879775995
20190910171824,70.2501117,-164.2850432,9.52582410361806e-05,0.0028577472310842116,0.08576187824495059,0.0,0.0,0.00814824338708574
20190910172154,70.2500196,-164.3095881,0.0001547205063814264,0.0046416151914398995,0.13929630744735919,0.0,0.0,0.013234554084304333
20190910172523,70.2498801,-164.3342524,0.00011808265834786048,0.003542479750435161,0.10631091292385791,0.0,0.0,0.01010060892944666
20190910172854,70.2498686,-164.3589628,0.00014786971402596307,0.004436091420777199,0.13312847552557464,0.0,0.0,0.012648547845885124
20190910173226,70.24990190000001,-164.3837049,0.00012524042177999736,0.0037572126534013493,0.11275511375399136,0.0,0.0,0.010712873001487737
