"SHIP","SURVEY","CLAMS_EVENT_NUMBER","CLAMS_STATION_NUMBER","GRID_STATION_NAME","GEAR","NET_PARTITION","CATCH_SAMPLE_NUMBER","SPECIES_CODE","COMMON_NAME","SCIENTIFIC_NAME","SPECIES_SUBCATEGORY","TOTAL_WEIGHT_IN_HAUL","SAMPLED_WEIGHT","TOTAL_NUMBER_IN_HAUL","SAMPLED_NUMBER","FREQUENCY_EXPANSION","SAMPLED_IN_MIX","WHOLE_HAULED","COMMENTS"
175,201701,716,"100","CH-E02","3m Beam Trawl","Codend",3774,72104,"Oenopota nobilis","Oenopota nobilis","None",0.0043,0.001,8.5928,2,4.2964,1,0,""
175,201701,716,"100","CH-E02","3m Beam Trawl","Codend",3775,69013,"Paguristes turgidus","Paguristes turgidus","None",0.0258,0.006,51.5568,12,4.2964,1,0,""
175,201701,716,"100","CH-E02","3m Beam Trawl","Codend",3776,65100,"Barnacle unident.","Thoracica (order)","None",0.0129,0.003,12.8892,3,4.2964,1,0,""
175,201701,716,"100","CH-E02","3m Beam Trawl","Codend",3777,74414,"Yoldia sp.","Yoldia sp.","None",0.0043,0.001,4.2964,1,4.2964,1,0,""
175,201701,716,"100","CH-E02","3m Beam Trawl","Codend",3779,71027,"Calycidoris guentheri","Calycidoris guentheri","None",0.0043,0.001,4.2964,1,4.2964,1,0,""
175,201701,716,"100","CH-E02","3m Beam Trawl","Codend",3780,95010,"Bryozoan sp. A unident.","bryozoan sp. A unident.","None",0.0043,0.001,4.2964,1,4.2964,1,0,""
175,201701,716,"100","CH-E02","3m Beam Trawl","Codend",3781,99998,"Polychaete tubes","Polychaete tubes","None",0.085928,0.02,0,0,4.2964,1,0,""
175,201701,716,"100","CH-E02","3m Beam Trawl","Codend",3782,74983,"Hairy cockle","Clinocardium ciliatum","None",0.0945,0.022,8.5928,2,4.2964,1,0,"CUSPIDARIA BERGENSIS was not correct"
175,201701,716,"100","CH-E02","3m Beam Trawl","Codend",3783,99993,"Empty bivalve shells","empty bivalve shells","None",0.1632632,0.038,0,0,4.2964,1,0,""
175,201701,716,"100","CH-E02","3m Beam Trawl","Codend",3784,99994,"Empty gastropod shells","empty gastropod shells","None",0.3179336,0.074,0,0,4.2964,1,0,""
175,201701,716,"100","CH-E02","3m Beam Trawl","Codend",3785,70150,"northern white chiton","Stenosemus albus","None",0.0043,0.001,4.2964,1,4.2964,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3796,21725,"Arctic cod","Boreogadus saida","None",0.013,0.013,6,6,1,0,1,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3797,21720,"Pacific cod","Gadus macrocephalus","None",0.006,0.006,1,1,1,0,1,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3798,20202,"sand lance unid.","Ammodytes sp.","None",0.003,0.003,1,1,1,0,1,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3800,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.022,0.022,4,4,1,0,1,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3802,10140,"Bering flounder","Hippoglossoides robustus","None",0.086,0.086,7,7,1,0,1,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3803,83320,"Notched brittlestar","Ophiura sarsi","None",2.2075,0.469,282.413,60,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3804,23807,"Slender eelblenny","Lumpenus fabricii","None",0.09,0.09,13,13,1,0,1,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3805,43000,"Sea anemone unident.","Actiniaria (order)","None",1.0308,0.219,47.0688,10,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3806,81742,"Purple Orange sea star","Asterias amurensis","None",0.3248,0.069,61.1895,13,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3807,71526,"Arctic moonsnail","Cryptonatica affinis","None",0.0894,0.019,4.7069,1,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3808,68580,"Snow crab","Chionoecetes opilio","None",0.8378,0.178,89.4308,19,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3809,1136,"Anomalishipho conulus","Anomalisipho conulus","None",0.0235,0.005,4.7069,1,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3810,72751,"Sinuous whelk","Buccinum plectrum","None",0.0377,0.008,4.7069,1,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3811,72752,"Ladder whelk","Buccinum scalariforme","None",0.1083,0.023,4.7069,1,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3812,66530,"Ridged crangon","Crangon dalli","None",0.0094,0.002,23.5344,5,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3813,75240,"Macoma sp.","Macoma sp.","None",0.0329,0.007,4.7069,1,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3817,41201,"Sea raspberry","Gersemia sp.","None",0.123,0.123,1,1,1,0,1,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3818,58001,"tusk coneworm","Cistenides granulata","None",0.0141,0.003,23.5344,5,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3819,69086,"Fuzzy hermit crab","Pagurus trigonocheirus","None",0.1694,0.036,9.4138,2,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3820,95039,"disc bryozoan","Alcyonidium disciforme","None",0.0847242,0.018,0,0,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3821,1154,"Arctonoe fragilis","Arctonoe fragilis","None",0.0047,0.001,4.7069,1,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3822,99992,"Invertebrate eggs unident.","invertebrate eggs unident.","None",0.0235,0.005,4.7069,1,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3823,50000,"Polychaete worm unident.","Polychaeta (class)","None",0.0047,0.001,4.7069,1,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3824,1127,"Ennucula tenuis","Ennucula tenuis","None",0.0282,0.006,84.7239,18,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3825,99998,"Polychaete tubes","Polychaete tubes","None",0.1129656,0.024,0,0,4.7069,1,0,""
175,201701,720,"101","CH-E01","3m Beam Trawl","Codend",3826,66502,"Crangon sp.","Crangon sp.","None",0.0047,0.001,4.7069,1,4.7069,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3830,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.045,0.045,1,1,1,0,1,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3831,23806,"Stout eelblenny","Lumpenus medius","None",0.004,0.004,1,1,1,0,1,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3832,23807,"Slender eelblenny","Lumpenus fabricii","None",0.035,0.035,4,4,1,0,1,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3833,21725,"Arctic cod","Boreogadus saida","None",0.001,0.001,4,4,1,0,1,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3834,10140,"Bering flounder","Hippoglossoides robustus","None",0.042,0.042,5,5,1,0,1,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3835,10002,"Flatfish larvae unident.","Pleuronectiformes larvae","None",0.001,0.001,1,1,1,0,1,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3836,69120,"Hairy hermit crab","Pagurus capillatus","None",0.047,0.047,6,6,1,0,1,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3837,1127,"Ennucula tenuis","Ennucula tenuis","None",0.6156,0.022,839.514,30,27.9838,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3839,69086,"Fuzzy hermit crab","Pagurus trigonocheirus","None",0.0778,0.011,14.1527,2,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3840,65207,"Balanus crenatus","Balanus crenatus","None",0.4387,0.062,7.0764,1,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3841,74420,"Northern yoldia","Yoldia hyperborea","None",0.0495,0.007,7.0764,1,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3843,80590,"Leptasterias polaris","Leptasterias polaris","None",0.625,0.625,2,2,1,0,1,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3844,83320,"Notched brittlestar","Ophiura sarsi","None",0.0495,0.007,7.0764,1,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3845,75242,"Chalky macoma","Macoma calcarea","None",0.0071,0.001,7.0764,1,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3846,71730,"Oblique whelk","Colus aphelus","None",0.1911,0.027,7.0764,1,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3847,72752,"Ladder whelk","Buccinum scalariforme","None",0.4175,0.059,70.7636,10,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3848,66515,"Twospine crangon","Crangon communis","None",0.0142,0.002,7.0764,1,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3849,66502,"Crangon sp.","Crangon sp.","None",0.0071,0.001,14.1527,2,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3850,99993,"Empty bivalve shells","empty bivalve shells","None",0.2901324,0.041,0,0,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3851,95039,"disc bryozoan","Alcyonidium disciforme","None",0.0424584,0.006,0,0,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3852,99994,"Empty gastropod shells","empty gastropod shells","None",0.212292,0.03,0,0,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3853,99998,"Polychaete tubes","Polychaete tubes","None",0.035382,0.005,0,0,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3854,68580,"Snow crab","Chionoecetes opilio","None",0.279,0.279,23,23,1,0,1,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3855,75285,"Greenland cockle","Serripes groenlandicus","None",0.0071,0.001,7.0764,1,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3856,75240,"Macoma sp.","Macoma sp.","None",0.0071,0.001,7.0764,1,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3857,1158,"Maldane sarsi","Maldane sarsi","None",0.4953,0.07,7.0764,1,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3858,72755,"Polar whelk","Buccinum polare","None",0.2406,0.034,7.0764,1,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3859,1143,"Gattyana sp.","Gattyana sp.","None",0.0071,0.001,7.0764,1,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3860,60132,"Melita sp.","Melita sp.","None",0.0071,0.001,21.2291,3,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3861,60100,"Amphipod unident.","amphipod unident.","None",0.0071,0.001,7.0764,1,7.0764,1,0,""
175,201701,723,"102","CH-D02","3m Beam Trawl","Codend",3862,92000,"Flatworm unident.","Platyhelminthes (phylum)","None",0.0071,0.001,7.0764,1,7.0764,1,0,"NEPHTYSSP SP. "
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3865,68580,"Snow crab","Chionoecetes opilio","None",0.436,0.098,44.4898,10,4.449,0,1,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3866,81741,"Asterias sp.","Asterias sp.","None",0.553,0.553,1,1,1,0,1,"ICASTERIAS PANOPLA  "
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3867,23807,"Slender eelblenny","Lumpenus fabricii","None",0.039,0.039,4,4,1,0,1,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3868,24185,"Wattled eelpout","Lycodes palearis","None",0.004,0.004,2,2,1,0,1,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3869,10140,"Bering flounder","Hippoglossoides robustus","None",0.011,0.011,3,3,1,0,1,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3870,21720,"Pacific cod","Gadus macrocephalus","None",0.007,0.007,2,2,1,0,1,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3871,21735,"Saffron cod","Eleginus gracilis","None",0.017,0.017,5,5,1,0,1,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3872,81742,"Purple Orange sea star","Asterias amurensis","None",1.0489,0.322,6.5152,2,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3873,95039,"disc bryozoan","Alcyonidium disciforme","None",0.0065,0.002,3.2576,1,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3874,99998,"Polychaete tubes","Polychaete tubes","None",0.0065152,0.002,0,0,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3875,66530,"Ridged crangon","Crangon dalli","None",0.0065,0.002,6.5152,2,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3876,66515,"Twospine crangon","Crangon communis","None",0.0065,0.002,3.2576,1,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3877,71634,"Eroded turretsnail","Tachyrhynchus erosus","None",0.0033,0.001,3.2576,1,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3878,21725,"Arctic cod","Boreogadus saida","None",0.023,0.023,17,17,1,0,1,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3879,1129,"Allantactis parasitica","Allantactis parastitica","None",0.1108,0.034,3.2576,1,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3880,69061,"Splendid hermit","Labidochirus splendescens","None",0.013,0.004,3.2576,1,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3881,74414,"Yoldia sp.","Yoldia sp.","None",0.0033,0.001,3.2576,1,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3882,74436,"Northern nutclam","Nuculana pernula","None",0.013,0.004,6.5152,2,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3883,75285,"Greenland cockle","Serripes groenlandicus","None",0.0293,0.009,13.0304,4,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3885,71001,"Snail  eggs","gastropod eggs","None",0.4202,0.129,3.2576,1,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3886,99992,"Invertebrate eggs unident.","invertebrate eggs unident.","None",0.0033,0.001,3.2576,1,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3887,69086,"Fuzzy hermit crab","Pagurus trigonocheirus","None",0.1759,0.054,32.576,10,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3888,99993,"Empty bivalve shells","empty bivalve shells","None",0.2312896,0.071,0,0,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3889,1156,"Amphianthus sp.","Amphianthus sp.","None",0.0033,0.001,6.5152,2,3.2576,1,0,"STERNASOIS FOSSOR "
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3890,72539,"Margarites beringensis","Margarites beringensis","None",0.0033,0.001,3.2576,1,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3891,1157,"Oxyposthia predeator","Oxyposthia predeator","None",0.0033,0.001,3.2576,1,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",3892,1154,"Arctonoe fragilis","Arctonoe fragilis","None",0.0033,0.001,3.2576,1,3.2576,1,0,""
175,201701,732,"103","CH-D03","3m Beam Trawl","Codend",4292,1155,"Liparis bathyarcticus","Liparis bathyarcticus","None",0.0033,0.001,3.2576,1,3.2576,1,0,""
175,201701,733,"103","CH-D03","Nordic","Codend",3894,40504,"Chrysaora melanaster","Chrysaora melanaster","None",35.981,16.57,54.2864,25,2.1715,0,1,""
175,201701,733,"103","CH-D03","Nordic","Codend",3895,40506,"Aequorea sp.","Aequorea sp.","None",0.412,0.412,1,1,1,0,1,""
175,201701,733,"103","CH-D03","Nordic","Codend",3896,40520,"brown rimmed jelly","Aurelia limbata","None",0.112,0.112,3,3,1,0,1,""
175,201701,733,"103","CH-D03","Nordic","Codend",3897,40562,"Staurophora mertensi","Staurophora mertensi","None",0.956,0.956,0,0,1,0,1,""
175,201701,733,"103","CH-D03","Nordic","Codend",3898,23041,"Capelin","Mallotus villosus","None",0.657,0.657,65,65,1,0,1,""
175,201701,733,"103","CH-D03","Nordic","Codend",3899,40561,"Lions mane","Cyanea capillata","None",17.28,9.02,22.9889,12,1.9157,0,1,""
175,201701,733,"103","CH-D03","Nordic","Codend",3900,23230,"Pink salmon (juv)","Oncorhynchus gorbuscha","Juvenile",0.041,0.041,1,1,1,0,1,""
175,201701,733,"103","CH-D03","Nordic","Codend",3901,21735,"Saffron cod","Eleginus gracilis","Age 0",0.008,0.008,2,2,1,0,1,""
175,201701,733,"103","CH-D03","Nordic","Codend",3902,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.071,0.071,1,1,1,0,1,""
175,201701,736,"0","","Marinovich","Codend",3906,40504,"Chrysaora melanaster","Chrysaora melanaster","None",10.476,8.69,10.8497,9,1.2055,0,1,"RIPE GONADS 1-3 "
175,201701,736,"0","","Marinovich","Codend",3907,40561,"Lions mane","Cyanea capillata","None",11.689,4.231,52.4914,19,2.7627,0,1,"RIPE GONADS 50 PERCENT  "
175,201701,736,"0","","Marinovich","Codend",3910,21725,"Arctic cod","Boreogadus saida","Age 0",0.017,0.017,17,17,1,0,1,""
175,201701,736,"0","","Marinovich","Codend",3911,23041,"Capelin","Mallotus villosus","None",0.035,0.035,5,5,1,0,1,""
175,201701,736,"0","","Marinovich","Codend",3913,10115,"Greenland turbot","Reinhardtius hippoglossoides","None",0.008,0.008,1,1,1,0,1,""
175,201701,736,"0","","Marinovich","Codend",3914,21735,"Saffron cod","Eleginus gracilis","Age 0",0.011,0.011,6,6,1,0,1,""
175,201701,736,"0","","Marinovich","Codend",3915,20202,"sand lance unid.","Ammodytes sp.","None",0.205,0.096,68.3333,32,2.1354,0,1,""
175,201701,736,"0","","Marinovich","Codend",3916,23807,"Slender eelblenny","Lumpenus fabricii","None",0.001,0.001,1,1,1,0,1,""
175,201701,736,"0","","Marinovich","Codend",5662,21744,"Walleye pollock age 0","Gadus chalcogrammus Age 0","Age 0",0.034,0.034,28,28,1,0,1,"Genetics reassignment"
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3919,10001,"Flatfish unident.","Pleuronectiformes","None",0.001,0.001,2,2,1,0,1,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3920,10140,"Bering flounder","Hippoglossoides robustus","None",0.009,0.009,1,1,1,0,1,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3921,21720,"Pacific cod","Gadus macrocephalus","None",0.012,0.012,3,3,1,0,1,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3922,71025,"Tritonia sp.","Tritonia sp.","None",0.262,0.262,1,1,1,0,1,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3923,21725,"Arctic cod","Boreogadus saida","None",0.037,0.037,5,5,1,0,1,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3924,95039,"disc bryozoan","Alcyonidium disciforme","None",12.0051,0.046,6524.5059,25,260.9802,1,0,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3925,24185,"Wattled eelpout","Lycodes palearis","None",0.002,0.002,1,1,1,0,1,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3926,81742,"Purple Orange sea star","Asterias amurensis","None",1.9185,0.163,23.5394,2,11.7697,1,0,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3927,82526,"White sea urchin","Strongylocentrotus pallidus","None",1.0122,0.086,11.7697,1,11.7697,1,0,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3930,23804,"Arctic shanny","Stichaeus punctatus","None",0.012,0.012,2,2,1,0,1,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3931,23807,"Slender eelblenny","Lumpenus fabricii","None",0.103,0.103,16,16,1,0,1,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3932,21371,"Plain sculpin","Myoxocephalus jaok","None",0.003,0.003,2,2,1,0,1,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3933,83320,"Notched brittlestar","Ophiura sarsi","None",0.0118,0.001,58.8485,5,11.7697,1,0,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3934,66530,"Ridged crangon","Crangon dalli","None",0.0235,0.002,35.3091,3,11.7697,1,0,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3935,66515,"Twospine crangon","Crangon communis","None",0.1177,0.01,105.9273,9,11.7697,1,0,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3936,83020,"Basketstar","Gorgonocephalus eucnemis (prev G. caryi)","None",0.0706,0.006,11.7697,1,11.7697,1,0,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3937,68580,"Snow crab","Chionoecetes opilio","None",0.016,0.016,3,3,1,0,1,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3938,1119,"Eualus gaimardii gaimardii","Eualus gaimardii gaimardii","None",0.1177,0.01,164.7758,14,11.7697,1,0,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3939,50000,"Polychaete worm unident.","Polychaeta (class)","None",0.0118,0.001,35.3091,3,11.7697,1,0,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3940,74436,"Northern nutclam","Nuculana pernula","None",0.0118,0.001,11.7697,1,11.7697,1,0,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3941,1126,"Nuculana radiata","Nuculana radiata","None",0.0235,0.002,129.4667,11,11.7697,1,0,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",3942,75284,"Serripes sp.","Serripes sp.","None",0.0471,0.004,164.7758,14,11.7697,1,0,""
175,201701,742,"104","CH-D04","3m Beam Trawl","Codend",5663,21744,"Walleye pollock age 0","Gadus chalcogrammus Age 0","None",0.003,0.003,1,1,1,0,1,"Genetics reassignment"
175,201701,746,"105","CH-C04","3m Beam Trawl","Codend",3945,23807,"Slender eelblenny","Lumpenus fabricii","None",0.011,0.011,11,11,1,0,1,""
175,201701,746,"105","CH-C04","3m Beam Trawl","Codend",3946,21720,"Pacific cod","Gadus macrocephalus","None",0.003,0.003,1,1,1,0,1,""
175,201701,746,"105","CH-C04","3m Beam Trawl","Codend",3948,24185,"Wattled eelpout","Lycodes palearis","None",0.001,0.001,1,1,1,0,1,""
175,201701,746,"105","CH-C04","3m Beam Trawl","Codend",3949,10210,"Yellowfin sole","Limanda aspera","None",0.158,0.158,2,2,1,0,1,""
175,201701,746,"105","CH-C04","3m Beam Trawl","Codend",3950,10140,"Bering flounder","Hippoglossoides robustus","None",0.015,0.015,2,2,1,0,1,""
175,201701,746,"105","CH-C04","3m Beam Trawl","Codend",3951,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.011,0.011,1,1,1,0,1,""
175,201701,746,"105","CH-C04","3m Beam Trawl","Codend",3952,20050,"Aleutian alligatorfish","Aspidophoroides bartoni","None",0.001,0.001,1,1,1,0,1,"ALLIGATOR FISH "
