StationID,Year,ArcticEis_Station,StationNumber,EventStartDate (GMT),Latitude,Longitude,LatitudeStart DD,LongitudeStart DD,BottomDepth (m),Depth (m),PrimarySalinity PSU,PrimaryTemperature deg. C,ChlorophyllA ug/L,BeamTransmisson %,PARIrradiance uE,PrimaryOxygenSat %,SigmaTheta kg/m3,PO4 uM,SiO4 uM,NO3 uM,NO2 uM,NH4 uM,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,35,32.1451,-1.2183,0.436939208,91.2277,5.4606,90.03664,25.846,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,36,32.1791,-1.224,0.346103438,90.922,4.8627,89.64797,25.874,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,37,32.2125,-1.2282,0.260913399,91.0237,4.378,89.67538,25.901,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,38,32.2438,-1.2327,0.181973989,90.9956,3.8193,94.98795,25.927,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,39,32.3094,-1.3205,0.332493195,90.9747,3.352,97.01315,25.982,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,40,32.4527,-1.4474,0.255670935,91.3427,2.6076,95.49027,26.102,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,41,32.5483,-1.4656,0.011392277,92.6812,2.59,90.45502,26.18,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,42,32.587,-1.4829,0.023994354,93.4418,2.3457,87.8735,26.212,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,43,32.6208,-1.5369,0.052626273,93.2218,2.1663,86.79218,26.241,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,44,32.659,-1.5854,0.034479282,93.104,1.9987,86.55854,26.273,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,45,32.7071,-1.6235,0,93.2817,1.7789,85.85891,26.313,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,46,32.7896,-1.6413,0,93.5546,1.6098,82.50996,26.38,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,47,32.8565,-1.6663,0,93.6686,1.4756,81.84814,26.435,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,48,32.8813,-1.6614,0,93.9276,1.3258,81.79931,26.455,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,49,32.9094,-1.6632,0,94.1681,1.2167,81.03838,26.478,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,50,32.9576,-1.6687,0,94.1408,1.0423,77.66826,26.517,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,51,33.0203,-1.6771,0,93.523,0.83044,76.3701,26.568,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,52,33.0537,-1.6827,0,91.7932,0.66991,75.29937,26.596,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,53,33.068,-1.6834,0,88.5851,0.77872,74.66749,26.607,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,54,33.0883,-1.6844,0,86.0293,0.736,73.4351,26.624,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,55,33.0957,-1.6838,0,81.5504,0.648,73.10452,26.63,,,,,,,,,
'2012080112101,2012,CH-M07.5,121,9/8/2012,72.00,-158.00,72.001,-157.989,66,56,33.1041,-1.684,0,81.8448,0.5494,73.11848,26.637,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,0,28.1019,2.2725,0.137513862,87.2665,,103.0131,22.433,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,1,28.1019,2.2725,0.137513862,87.2665,,103.0131,22.433,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,2,28.1019,2.2725,0.137513862,87.2665,53.253,103.0131,22.433,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,3,28.1012,2.2716,0.139026112,90.811,51.357,103.256,22.432,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,4,28.1027,2.2715,0.143865309,92.1915,47.935,103.4317,22.433,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,5,28.1038,2.2717,0.127028934,92.8577,41.92,103.4504,22.434,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,6,28.1036,2.2726,0.134993447,92.8682,37.512,103.3564,22.434,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,7,28.1038,2.2723,0.126323218,92.8315,32.017,103.0375,22.434,0.5253182,7.462463,0.294571,0,0.6873322,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,8,28.1043,2.2716,0.132372215,92.8361,28.958,103.2209,22.435,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,9,28.1038,2.2712,0.137312229,92.8377,25.871,,22.434,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,10,28.182,2.3521,0.172598044,92.7481,23.096,,22.492,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,11,28.4431,2.5851,0.253755419,92.582,20.652,,22.685,0.534984,7.656651,0.2944866,0,1.708022,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,12,28.6417,2.754,0.306381692,92.2645,18.906,,22.831,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,13,28.7054,2.8023,0.351950801,92.1157,16.908,,22.879,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,14,28.7714,2.6549,0.376650872,91.8757,15.213,,22.942,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,15,28.9848,2.2508,0.353765501,91.8938,13.909,,23.14,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,16,29.3642,0.8733,0.278354673,92.0161,12.694,,23.522,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,17,29.75705,-0.4230769,0,92.2733,11.849,,23.89,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,18,29.8243,-0.5983,0.007863696,93.8711,10.492,,23.95,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,19,29.8615,-0.63,0,93.9273,10.03846,,23.981,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,20,29.9379,-0.6538,0,94.0053,9.346153,,24.043,0.6461302,3.039459,0.1960942,0,0.1470706,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,21,30.0105,-0.6877,0,94.1224,8.9246,,24.103,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,22,30.0714,-0.7274,0,94.0102,8.5262,,24.153,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,23,30.1685,-0.7612,0,93.9665,7.6497,,24.233,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,24,30.2411,-0.7666,0,94.0169,7.384615,,24.292,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,25,30.4241,-0.7903,0.00030245,94.1067,7.4625,,24.44,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,26,30.5228,-0.7933,0.0321605,94.0678,7.1705,,24.52,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,27,30.6033,-0.8075,0.046073193,94.0593,6.4347,,24.586,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,28,30.6882,-0.7843,0.075310011,94.0899,6.2648,,24.654,0.6566173,3.43009,0.2940077,0,0.2940077,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,29,30.8225,-0.739,0.111704809,94.1363,5.884,,24.761,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,30,31.0151,-0.5468,0.393184797,94.0521,5.5416,,24.911,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,31,31.0689,-0.5115,0.614578082,93.6694,5.0486,,24.953,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,32,31.1804,0.0702,0.706864603,93.4231,4.7437,,25.021,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,33,31.3187,0.9381,0.722653493,93.0213,4.316,,25.09,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,34,31.41859,0.9891,0.7087408,92.8348,3.2684,,25.167,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,35,31.51089,-0.1429,0.708841617,92.735,2.232,,25.296,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,36,31.573,-0.8814,1.144571025,92.9736,2.6085,,25.373,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,37,31.7859,-1.0096,1.156366569,93.4466,2.9086,,25.549,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,38,31.8637,-1.059,1.123399536,93.3233,2.7822,,25.614,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,39,31.9217,-1.0894,0.975098296,93.4068,2.293,,25.661,1.178825,9.986724,4.405908,0.1077,0.6070362,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,40,32.0044,-1.1582,0.717310213,94.1181,2.3192,,25.73,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,41,32.0364,-1.177,0.677286017,94.6067,2.2735,,25.757,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,42,32.0939,-1.2112,0.569916322,94.639,1.8666,,25.804,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,43,32.1438,-1.2246,0.351345902,94.6293,1.7279,,25.845,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,44,32.2042,-1.2566,0.127129751,94.2872,1.7556,,25.895,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,45,32.2663,-1.2989,0.036999698,93.9615,1.6103,,25.947,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,46,32.3202,-1.3394,0.013307793,93.8086,1.2655,,25.991,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,47,32.392,-1.3995,0.017239641,93.4827,1.0484,,26.051,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,48,32.4974,-1.4786,0.03306785,92.9267,1.2175,,26.139,1.450484,24.07687,7.046887,0.1565975,1.87917,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,49,32.5542,-1.487,0.009678395,93.0038,1.1072,,26.185,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,50,32.5947,-1.4802,0,92.5899,1.0529,,26.218,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,51,32.6365,-1.5038,0,92.6063,0.93207,,26.252,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,52,32.6871,-1.5781,0,92.7162,0.83527,,26.295,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,53,32.7088,-1.5995,0,93.1823,0.71572,,26.314,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,54,32.7321,-1.6145,0,93.4038,0.63992,,26.333,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,55,32.7474,-1.6204,0,93.6231,0.3827,,26.345,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,56,32.7782,-1.6299,0,93.3221,0.43851,,26.371,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,57,32.8062,-1.6434,0,93.2529,0.53876,,26.394,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,58,32.8211,-1.6506,0,92.9591,0.48784,,26.406,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,59,32.8351,-1.6556,0,92.792,0.44648,,26.417,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,60,32.8489,-1.6613,0,92.6914,0.40291,,26.429,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,61,32.8818,-1.6699,0,92.4933,0.35045,,26.456,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,62,32.9041,-1.6723,0,92.6626,0.32708,,26.474,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,63,32.9258,-1.6745,0,92.0445,0.30511,,26.492,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,64,32.9466,-1.6706,0,91.9972,0.27926,,26.508,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,65,32.9667,-1.6651,0,92.0638,0.2564,,26.525,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,66,32.9891,-1.6616,0,92.0661,0.2279,,26.543,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,67,33.0098,-1.6594,0,92.0216,0.20284,,26.56,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,68,33.038,-1.663,0,91.6934,0.19355,,26.583,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,69,33.0465,-1.6622,0,90.9069,0.17318,,26.589,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,70,33.0628,-1.6311,0,90.7765,0.15112,,26.602,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,71,33.0921,-1.4651,0,90.7881,0.14053,,26.621,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,72,33.0966,-1.4227,0,92.1594,0.1307,,26.624,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,73,33.1107,-1.4473,0,92.6589,0.11957,,26.636,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,74,33.1268,-1.3702,0,92.4377,0.11002,,26.647,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,75,33.1502,-1.3244,0,93.0046,0.10284,,26.665,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,76,33.1627,-1.3133,0,93.8543,0.0938,,26.674,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,77,33.171,-1.4208,0,93.9454,0.0866,,26.684,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,78,33.183,-1.5018,0,93.6923,0.0788,,26.696,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,79,33.185,-1.5271,0,90.2293,0.0749,,26.698,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,80,33.1867,-1.5341,0,89.8969,0.0693,,26.7,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,81,33.1962,-1.5086,0,89.5477,0.0641,,26.707,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,82,33.2069,-1.4678,0,89.1515,0.0563,,26.715,,,,,,,,,
'2012080112201,2012,CH-M08,122,9/8/2012,72.00,-157.00,72,-157.18,89,83,33.2197,-1.4778,0,89.4284,0.0549,,26.725,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,0,29.8743,5.0271,1.568000807,84.9206,,,23.611,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,1,29.8743,5.0271,1.568000807,84.9206,,,23.611,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,2,29.8743,5.0271,1.568000807,84.9206,4.3069,,23.611,0.4864035,7.158762,0.4903262,0.01961305,0.7452958,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,3,29.8746,5.0275,1.607520919,85.0334,3.9235,,23.612,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,4,29.872,5.0279,1.657727594,84.752,3.1513,,23.61,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,5,29.8729,5.0316,1.666599456,82.2314,2.4087,,23.61,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,6,29.872,5.0293,1.691299526,81.2079,1.7151,,23.609,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,7,29.8738,5.0298,1.705514669,82.9054,1.4962,,23.611,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,8,29.8715,5.0313,1.684242363,83.5523,1.3463,,23.609,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,9,29.874,5.0327,1.680612965,83.1735,1.0584,,23.611,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,10,29.874,5.039,1.652686763,84.1756,0.9615384,,23.61,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,11,29.8741,5.0433,1.587962496,84.5685,0.7692308,,23.61,0.4824769,6.864508,0.2941932,0.00980644,0.6178057,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,12,29.876,5.0423,1.583224115,85.0209,0.7056,,23.611,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,13,29.8756,5.0418,1.568807339,85.1104,0.63691,,23.611,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,14,29.8758,5.0364,1.551164432,85.0962,0.52481,,23.612,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,15,29.8788,5.038,1.571630205,85.1004,0.42092,,23.614,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,16,29.8826,5.0346,1.572235104,85.1614,0.35977,,23.617,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,17,29.9227,4.9768,1.582014316,85.2094,0.29419,,23.655,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,18,30.0996,4.8118,1.607823369,85.2217,0.27264,,23.812,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,19,30.2156,4.8373,1.486742615,85.3034,0.18525,,23.901,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,20,30.2719,4.9924,1.328057264,85.2574,0.13287,,23.93,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,21,30.3323,5.1044,1.260308499,85.771,0.16592,,23.966,0.5126994,7.646378,0.5881829,0.0196061,0.813653,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,22,30.3774,5.1296,1.218167154,86.3019,0.14898,,23.999,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,23,30.4069,5.0466,1.089121887,86.5857,0.12356,,24.031,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,24,30.4053,4.7554,0.985784857,87.0827,0.11391,,24.06,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,25,30.5356,4.0852,0.866115536,87.6846,0.0862,,24.229,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,26,31.202,2.2629,0.426857546,89.3429,0.0835,,24.911,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,27,31.6182,1.2877,0.179050307,91.9644,0.0839,,25.31,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,28,31.7107,1.1019,0.151729005,92.4585,0.077,,25.395,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,29,31.7471,1.0427,0.139631011,92.288,0.0715,,25.428,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,30,31.7896,0.9618,0.142957959,92.4043,0.0686,,25.467,0.6854892,10.28234,0.6854892,0.02937811,1.419942,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,31,31.8052,0.9173,0.137513862,92.397,0.0643,,25.482,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,32,31.8385,0.8456,0.134388547,92.3619,0.0617,,25.513,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,33,31.8401,0.8192,0.133682831,92.1521,0.0593,,25.515,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,34,31.8588,0.7418,0.135699163,92.4858,0.0564,,25.535,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,35,31.9069,0.6471,0.128541184,92.4377,0.0549,,25.578,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,36,31.9797,0.5664,0.121181571,92.459,0.0532,,25.641,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,37,32.0171,0.5371,0.117854622,92.3862,0.0519,,25.673,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,38,32.1104,0.426,0.108478677,92.3266,0.0507,,25.754,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,39,32.1413,0.3778,0.103437847,92.209,0.0495,,25.781,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,40,32.1688,0.2334,0.098699466,92.0565,0.0483,,25.81,0.9046255,14.19596,1.272741,0.0489516,1.262951,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,41,32.1805,-0.1282,0.102933763,91.9349,0.0469,,25.836,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,42,32.2834,-0.7928,0.038209497,92.154,0.0462,,25.945,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,43,32.3351,-0.8999,0,92.3183,0.0454,,25.991,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,44,32.4132,-0.8903,0,92.3132,0.0448,,26.053,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,45,32.4413,-0.8939,0,91.9023,0.0439,,26.076,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,46,32.4488,-0.8935,0,91.7071,0.0433,,26.082,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,47,32.464,-0.8892,0,91.6529,0.0427,,26.095,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,48,32.4819,-0.885,0,91.5567,0.0422,,26.109,1.441663,22.60856,7.242569,0.1272343,1.536599,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,49,32.4901,-0.8812,0,91.375,0.0416,,26.115,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,50,32.4938,-0.8792,0,91.2444,0.0412,,26.118,,,,,,,,,
'2012080112301,2012,CH-L08,123,9/8/2012,72.00,-157.00,71.5,-157.478,98,51,32.5153,-0.8664,0,91.2306,0.0407,,26.135,,,,,,,,,
